PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|REMARKS|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|LISTING_ALERT|NEIGHBORHOOD|CC_TYPE|STYLE|NO_LIVING_LEVELS|LOT_SIZE|ACRE|SQUARE_FEET|BASEMENT|NO_ROOMS|NO_BEDROOMS|NO_FULL_BATHS|NO_HALF_BATHS|MASTER_BATH|LIV_LEVEL|LIV_DIMEN|LIV_DSCRP|DIN_LEVEL|DIN_DIMEN|DIN_DSCRP|FAM_LEVEL|FAM_DIMEN|FAM_DSCRP|KIT_LEVEL|KIT_DIMEN|KIT_DSCRP|MBR_LEVEL|MBR_DIMEN|MBR_DSCRP|BED2_LEVEL|BED2_DIMEN|BED2_DSCRP|BED3_LEVEL|BED3_DIMEN|BED3_DSCRP|BED4_LEVEL|BED4_DIMEN|BED4_DSCRP|BTH1_LEVEL|BTH1_DIMEN|BTH1_DSCRP|BTH2_LEVEL|BTH2_DIMEN|BTH2_DSCRP|LAUNDRY_LEVEL|LAUNDRY_DIMEN|LAUNDRY_DSCRP|OTH1_ROOM_NAME|OTH1_LEVEL|OTH1_DIMEN|OTH1_DSCRP|OTH2_ROOM_NAME|OTH2_LEVEL|OTH2_DIMEN|OTH2_DSCRP|OTH3_ROOM_NAME|OTH3_LEVEL|OTH3_DIMEN|OTH3_DSCRP|OTH4_ROOM_NAME|OTH4_LEVEL|OTH4_DIMEN|OTH4_DSCRP|OTH5_ROOM_NAME|OTH5_LEVEL|OTH5_DIMEN|OTH5_DSCRP|OTH6_ROOM_NAME|OTH6_LEVEL|OTH6_DIMEN|OTH6_DSCRP|FEE_INTERVAL|BED5_LEVEL|BED5_DIMEN|BED5_DSCRP|BTH3_LEVEL|BTH3_DIMEN|BTH3_DSCRP|COUNTY|STATE|ASSESSMENTS|TAXES|TAX_YEAR|HOA_FEE|UNIT_LEVEL|GARAGE_SPACES|GARAGE_PARKING|PARKING_SPACES|PARKING_FEATURE|NO_BATHS|FLOORING|CONSTRUCTION|EXTERIOR_UNIT_FEATURES|INTERIOR_FEATURES|HEAT_ZONES|HEATING|COOLING_ZONES|COOLING|ELECTRIC_FEATURE|WATER|SEWER|APPLIANCES|NO_UNITS|WATERFRONT_FLAG|WATERFRONT|WATERVIEW_FLAG|WATERVIEW_FEATURES|ADULT_COMMUNITY|SQUARE_FEET_INCL_BASE|SQUARE_FEET_DISCLOSURES|TOTAL_PARKING|SHORT_SALE_LENDER_APP_REQD
CC|72776454|TM309563|AN6192|ACT|765000|231|Maverick|2|1|05L|02128|N|231 Maverick Street is a 9-unit luxury development in the heart of Jeffries Point/East Boston. All units feature private outdoor space and parking. Unit #2 is an oversized 2 bedrooms and 2 full bathrooms, including a master bedroom with double vanity master bathroom. Enjoy a cup of coffee or a glass of wine on your own private deck off of the master bedroom. Some of the headlights of these high end condominiums include Bosch appliances, quarts countertops, lavish bathrooms and engineered oak floors. This masterpiece development by a well respected developer combined with the unbeatable location close to the waterfront will set a new standard in East Boston. Completion Fall 2021.|3|2/12/2021 3:04:00 PM|0|N||A|A|1|||1180|N|5|2|2|0|Y||||||||||||||||||||||||||||||||||||||||||||||||||||||||||A|||||||Suffolk|MA|0|0|00|220|2|0||1||2f;0h|M|A,B,C,D|C|G||B||A||A|A|B,C,D,F,H,I,J,K,L|9|N|||||||1|N
CC|72776648|TM324496|AN2383|ACT|549900|708|E 6Th St|1|1|04X|02127|N|LAST UNIT AVAILABLE! Finally, a developer focused on quality!  No corners have been cut!  Listen to this package - Bertazonni kitchen appliances, Quartz countertops, Italian cabinetry, hansgrohe plumbing fixtures, deep soaking tub, radiant bathroom floors, Legrand Adorne light switches controlling recessed lighting throughout, Mitsubishi high efficiency heat pumps for heating and cooling, Blomberg high efficiency washer and ventless dryer, 5 inch wide-plank engineered hardwood flooring, custom closets, gas fired Navien on-demand tankless hot water, spray foam insulation, sound-proofed beyond code between floors making living quiet and enjoyable, HardiePlank exterior, copper gutters, trim, and downspouts, and the list goes on!  Parking available for an additional $75,000 per space.  Don't miss out on picking your Benjamin Moore paint colors before they're chosen for you!|6|1/20/2021 9:59:00 AM|0|N||A|I|1|||664|N|3|1|1|1|Y|B|||||||||B|||B||||||||||||B|||B|||B|||||||||||||||||||||||||||A|||||||Suffolk|MA|839400|8956|2021|220|0|0||1|A,J|1f;1h|C,U|A|2|D,G||G||D|D|A|A|A,C,D,F,I,K,L,Y|4|N||N|||||1|N
CC|72776903|TM326181|AN6192|ACT|1175000|20|West Fifth|2E|1|005|02127|N|Final Release! The Ceinture is a new 54-unit luxury condominium building coming to South Boston in Spring 2021! The Ceinture includes over 4,000 sq ft of common amenities including a furnished lobby with a part-time concierge, a fully equipped fitness center, a residence work-cafi with wireless internet, a club room with a catering kitchen and a 2,000+ sq ft roof deck with several outdoor seating areas and gas grilling stations. The Ceinture is conveniently located within 4 blocks of the West Broadway red line t-stop and the community offers, private storage spaces and bike storage. Residence 2E is a 2 Bedroom + Den | 2 bathroom. Luxury finishes include custom kitchen cabinetry, Bosch stainless steel appliances, quartz countertops with waterfall edges, multiple built-in speakers and oak engineered hardwood flooring throughout. 1 Garage Parking Space Included! Storage available for purchase.|8|1/20/2021 4:13:00 PM|0|N||A|G|1|||1456|N|4|2|2|0|Y||||||||||||||||||||||||||||||||||||||||||||||||||||||||||A|||||||Suffolk|MA|0|0|00|693.38|2|1||0|B|2f;0h||||||A||A||A|A||54|N||||||approximate|1|N
CC|72777242|TM315986|BB5522|ACT|325000|241|Norfolk Street|D|1|002|02124|N|A RARE find  2 Bedroom, 1.5 bath Townhouse in Dorchester with a finished basement! Sun-filled living room, private eat-in kitchen, and a half bathroom complete the first floor. Second floor has two spacious bedrooms with great closet space and a full bathroom with a tub. Finished basement offers an additional 402 Sq Ft. Close to major highways, schools, and restaurants. 100% AMI Affordable Housing Restriction as follows: 1 family household income $83,300, 2 family household income $95,200, 3 family household income $107,100. Please ask agent for additional information regarding the residency restriction.|32|1/21/2021 10:44:00 AM|0|N||A|B|3|||1321|Y|5|2|1|1||1||B,V,2,48|1||2,48|B||V,27,44|1||2|2||V,M|2||V,M|||||||1||B,L|2||A|B||39,57|||||||||||||||||||||||||A|||||||Suffolk|MA|313600|3311.62|2020|296.64|3|0||1|F|1f;1h|A,C,E|A|5,12|D|5|J||L|D|A|A|A,D,I|38|N|||||||1|N
CC|72777878|BB900920|AN6193|ACT|579000|8|Whittier Pl|6F|1|109|02114|N|Enjoy city living in this bright 1 bedroom unit.  Large living area includes enclosed balcony with nice views.  Ample sized bedroom with views of the city and a glimpse of the Charles River. Modern galley kitchen with great cooks stove. On-site management, maintenance & 24/7 concierge. Prime West End location near MGH, MEEI, Kendall, Whole Foods, Star, Boston Public Market. Conveniently located to Cambridge Street shopping, restaurant take-out, and  outdoor dining. All T lines, commuter rail, EZ ride & Partners Shuttle stops are nearby, as well as easy access to the Esplanade's walk/run/bike trails. There is a large nicely landscaped common courtyard to enjoy a picnic or read a book. Health club w/pools and a tennis club are available by membership within the park adjacent to the building.  Direct access garage parking space located close to the building elevator.  Common areas have recently been beautifully renovated.  The ultimate in city living with every convenience close by.|25|3/25/2021 11:10:00 AM|0|N||A|G|1|||908|N|3|1|1|0||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Suffolk|MA|476000|5027|2020|751|6|1|C,J|1|F|1f;0h|C,T|||G,R||A||A||A|A||483|N||||||includes enclosed balcony space.|2|N
CC|72777987|CN229087|AN1967|ACT|699000|56|Robey St|56|1||02119|N|***Only 2 UNITS LEFT!*** Stunning Brand New Construction for sale in the much desired South Bay area in Roxbury! This modern Townhouse unit features 3 spacious bedrooms all with custom closets. The master bedroom with en-suite master bath is a designer's dream with a double vanity and amazing walk-in shower. A sleek custom kitchen features top of the line Miele appliances and quartz countertops with waterfall.  Wide plank hard wood floors lead out to a beautiful and tranquil backyard with brand new sprinkler system. Close to highways, shopping and transportation!********* OPEN HOUSE SUNDAY!!!!! 06/06/21  11am-12pm********|24|1/22/2021 8:19:00 PM|0|N||A|B|3|||1592|N|4|3|2|1|Y||||||||||||||||||||||||||||||||||||||||||||||||||||||||||U|||||||Suffolk|MA|0|0|2020|99999|1|0||1|F|2f;1h|C,U|A|D,15|D,G,R|2|A,I|2|A,T||A|A|A,C,D,F,I,K,L|6|N||N|||||1|N
CC|72778176|CT001139|BB5919|ACT|7200000|250|Boylston St|3A|1|101|02116|U|At Le Jardin, a sought-after but rarely available boutique building on the iconic Public Garden, this stunning newly updated 4-bedroom, 5=-bath luxury residence stages picturesque park vistas in every season. Themed in understated modern elegance, the designer decor features exquisite wallcoverings, artisan stonework/tilework, furniture-grade cabinetry, and bespoke elements that elevate functional pieces to works of art. Showcasing the lush park landscape, the open living and dining rooms frame the fireplace with cabinetry integrating a bar and media storage. For easy entertaining, the open flow continues into the chefs kitchen. A luxe haven, the master suite has a fireside lounge area, closet-lined dressing hall, fitted wardrobe room, and 2 baths. One of 3 other bedroom suites is currently a family room. Systems include Lutron lighting and Sonos sound. There are 2 parking spaces plus impeccable concierge service at this premier address offering an exceptional lifestyle experience.|42|1/24/2021 10:49:00 AM|0|N||A|G|1|2896|0.07|2896|N|12|4|5|1||1|18X18|C,W,K,44,47|1|12X16|K,44,47|1|11X19|47|1|12X15|L,44,47|1|12X15|C,W,K,47|1|12X16|V,W,K,47|1|12X15|K,47,67||||1|11X9|19,20,H,W,3,6|1|13X7|19,W,3,47|1||W,L,39,57|FOY|1|17X10|V,3,47|EHL|1|34X7|K,47|BTH|1|8X7|19,L,47|BTH|1|8X7|19,L,47|1QB|1||L|||||A||||1|8X6|21,L,47|Suffolk|MA|6019500|63566|2020|6659.08|3|2|A,C,G|0||5f;1h|J,M,Q|B||C,D,N|2|B|2|A|A,D,H|A|A|A,B,C,D,F,I,J,K,L,V,Y|8|N|||||||2|U
CC|72778702|TM339795|AN4181|ACT|1595000|580|Washington St|PH7|1|108|02111|N|Rarely available Penthouse level two-bedroom home at Millennium Place. This residence with floor to ceiling windows throughout offers East exposures over 1,126 sf in an open layout within the highly desirable split bedroom floorplan.  Features include hardwood floors, custom cabinets, granite countertops, Bosch appliances, custom window treatments, full size washer / dryer and more.  Enjoy plenty of storage with generous sized custom built out closets.  The home also features custom millwork with built-ins in the master bedroom and the living room which also features a gas fireplace. Residents enjoy 24 hour concierge/ doorman as well as access to La Vie, private owners club with casual dining, private bar, cinema room, and lounge area in addition to a cultivated garden plus an on-site fitness center and more at Millennium Place, Boston's premier boutique downtown full service building just 1 block from the Boston Common.  1 valet garage space included.|33|1/25/2021 11:01:00 PM|0|N||A|G|1|1162|0.03|1162|N|4|2|2|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||A|||||||Suffolk|MA|1639000|17308|2020|1642|12|1||0||2f;0h||||||B||A||A|A||256|N|||||||1|N
CC|72778929|TM304165|AN6192|ACT|1275000|771|Harrison Avenue|307|1|104|02118|N|Introducing The Cosmopolitan, 63 newly constructed condominiums for sale!  Redefining luxury living in Boston, these condominiums are the best value in new construction in the South End, offering stunning one, two, and three-bedroom floorplans with private outdoor space and available garage parking.  The open-concept floorplans and bright contemporary finishes elevate the urban living experience. Stunning kitchens and baths. The building amenities include a plush residents lounge, a state-of-the-art fitness center, bike storage, a pet washing station, and an ultra-modern lobby featuring incredible artwork and a 24/7 concierge. These deluxe residences offer in-home laundry and are pre-wired for Starry internet, the future in home entertainment.  in addition to unlimited use of the amenities, the monthly condo fee pays for ALL utilities. Come and experience the art of living Cosmopolitan!|39|2/1/2021 2:51:00 PM|0|N||A|G|1|||1310|N|4|2|2|1|Y|||7,35,41,47|||7,35,41,47||||3||1,11,U,33,5,26,35,44,47,51|3||A,I,M,36,47|3|||||||||3||B,14,19,L,U,33,26,62,64|3||B,L,U,26,62,64|3||39,57|LDC|3||7,O,11,2,47|||||||||||||||||||||A|||||||Suffolk|MA|9999|9999|2021|892.89|3|0|B,E,F|0|J,R|2f;1h|C,E,S|C||D,W|1|A|1|A|D|A|A|A,C,F,I,K,L|63|N||||N|||0|N
CC|72779111|CN235997|AN6332|ACT|659900|44|Glenway St.|44|1||02121|N|Immaculate new construction, open concept townhouse in Dorchester close to Franklin Park Zoo, offering 1800 square feet of living space with expansion opportunities on the basement level. The property is located close to public transportation and shopping and is just 6.5 miles from downtown Boston. Flexible open concept kitchen/dining room boasts stainless steel appliances, quartz countertops, soft close cabinets, hardwood floors, high ceilings, and fine attention to detail throughout the home. Generous sized bedrooms are located on the second floor along with a full bath with high-end tiling, quartz counters, and storage space. The owner's suite completes this home, located on the top floor with a walk-in closet, and multifunctional nursery/dressing room/office. Full laundry available in unit. This townhouse offers high efficiency zoned gas heat and central air. Perfect "single-family" style living in the heart of the city!|20|1/29/2021 8:38:00 PM|0|N||A|B|4|5000|0.11|1800|Y|8|3|2|1|Y|1||K,41,47|||||||1||K,9,N,O,T,U,5,41,47,51,57,60,63|3||A,V,K,4,X,47|2||V,K,4,X,47|2||V,K,4,X,47||||1||B,G,K,4,U,2,47|2||A,K,4,U,47|B|||||||||||||||||||||||||||A||||3||A,L,4,36,47|Suffolk|MA|659900|0|2020|295|1|0||2|A,N|2f;1h|A,M||A,P,12||2|A,B,I|2|A|D,H|A|A|A,C,D,F,I,J,P,S,2|2|N||N|||||2|N
CC|72779230|TM310789|M95353|ACT|1049000|1|Franklin St.|1002|1|108|02110|N|Dont miss this stunning one bedroom condominium unit in the unparalleled Millennium Tower. The well appointed Poggenpohl kitchen features top of the line appliances and a fantastic breakfast bar that opens into a gorgeous flexible living space with room for both dining and living. Floor to ceiling windows define this serene space, and the generously proportioned bedroom and spa like travertine bath complete this spectacular unit. With more storage than meets the eye this extraordinarily efficient floor plan is the perfect one bedroom unit in one of the best luxury buildings in the city. Residents in Millennium Tower enjoy top of the line amenities including a 24-hour concierge, in-building security, doormen, a handsome owners lounge with indoor and outdoor spaces, a private dining room, screening room, billiards parlor, library, a junior olympic lap pool, spa and expansive resident-only fitness center. The perfect opportunity to enjoy a luxurious lifestyle in the heart of Boston.|12|1/27/2021 10:01:00 AM|0|N||A|F|1|||759|N|3|1|1|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||A|||||||Suffolk|MA|895200|9453|2020|609.99|10|0||0||1f;0h|A,C,E|C||D|1|A|1|A||A|A|A,C,D,F,I,K,L,Y|442|N||N|||||0|N
CC|72780334|CN231108|AN4885|ACT|519000|215|Trenton St|A|1|56L|02128|N|Last Unit Left! Set high atop Eagle Hill, this fully renovated, Smart condo has natural light surrounding this corner unit all day and overlooks Prescott Square Park, Chelsea Creek and American Legion Park. 45 feet of open space will ensure you'll have the layout flexibility, with spaces that are multifunctional and have a seamless flow. An entertainers dream! BOTH bedrooms are en suite, with a half bath in common area, creating optimal privacy for both you & guests! Control lighting and temperature from your phone! Central air conditioning, hardwood floors, quartz counters, tankless water system, Nest thermostat, large storage in basement, and so much more. Walking distance to T, restaurants, and local shopping too!  MUST SEE! Condo fee is approximately $210 monthly. Mixed use building. No special financing needed.|30|5/18/2021 9:49:00 AM|0|N||A|M|3|||1000|Y|5|2|2|1|Y||||||||||||||||||||||||||||||||||||||||||||||||||||||||||A|||||||Suffolk|MA|561100|5925.22|2020|210|2|0||0||2f;1h||||||B||A||A|A|A,B,C,D,E,F,I,V,3|2|N||Y|A,F||||0|N
CC|72780711|BB910344|AN4902|ACT|3950000|180|BEACON STREET|17AB|1|101|02116|N|AMAZING renovated upper floor 3+ bed combo unit (over 2,500 SF) at the luxury full-service high-rise building & premier Back Bay location @ 180 BEACON. Spanning the entire Beacon side of the 17th floor, UNIT 17AB experiences breath-taking 180 degree VIEWS, spanning from the inviting Back Bay sunrise to spectacular Charles River sunsets. The stunning open living room & dining room features Brazilian cherry floors, circular tray ceilings w/custom lighting & walls of glass leading to 2 private balconies. The magnificent chefs kitchen provides plentiful Premier cabinets w/unique blend of quartz & glass lit slab counters together with a luxury suite of appliances, including SubZero fridge, Miele dishwasher, commercial grade Wolf stove w/"best" vent hood and wet bar wine fridge. All 3 baths feature marble finishes. Unit 17AB has rights to 2 STORAGE AREAS + 2 VALET PARKING SPACES. Building amenities include 24-hr concierge, professional on-site management, fitness room & community room.|25|1/31/2021 10:15:00 AM|0|N||A|F|1|||2556|N|7|3|3|0|Y|1|20'6"X19'6"|K,11,27,44,67,77||19'6"X12'6"|K,11,44,67,77||||1|23'X18'6"|K,U,33,8,26,44,48,51,57,59,61|1|23'6"X14'|A,K,67|1|14'6"X11'6"|K|1|19'6"X17'|13,M||||1|||1|||1|||STU|1|15'X14'|M,76|||||||||||||||||||||A||||1|||Suffolk|MA|0|30520|2021|3914|17|2|C|0|A,R|3f;0h|||G||6|A,G|6|A,D||A|A|A,C,F,I,Y|110|N||Y|N|N|||2|N
CC|72780755|NB110095|NB1079|ACT|2180000|1|Avery St|17B|1|108|02111|N|This light filled 3 bedroom, 3.5 bathroom apartment with a modern kitchen and a formal dining room is situated on an upper floor of a highly sought after residence with wonderful on-site building management and a concierge. The apartment has floor to ceiling windows offering superb views and a flexible floor plan enabling the 3rd bedroom to enlarge the living room or be closed off for privacy. Valet parking includes a designated, assigned spot and 60 hours monthly guest parking. Steps to a health club, restaurants, and theaters, this is easy living at its best.|10|2/5/2021 11:48:00 PM|0|N||A|F|1|||1862|N|6|3|3|1|Y||||||||||||||||||||||||||||||||||||||||||||||||||||||||||A|||||||Suffolk|MA|1933800|17644.77|2021|2711|17|1|J|0|A,E,H|3f;1h|M||||6|G,M,N|6|A||A|A||132|N|||||||1|N
CC|72781320|BB904054|BB5984|ACT|5990000|128|Beacon|A|1|101|02116|N|Unparalleled detail & sophistication combine in this exceptional Waterside Beacon residence with concierge. Featuring corner exposure and 3 beds and 3.5 baths, this parlor duplex home includes a spacious private garden plus private deck overlooking the Charles River. Both the elevator and a private front door open directly into the parlor level where the grand entry hall, formal living and dining room, and eat-in kitchen offer magnificent scale, intricate molding and the finest finishes. The master suite, also located on the parlor level, boasts multiple walk-in closets and lavish marble bath. A spacious family room, which shares the homes lower level with two additional bedrooms and full bathrooms, is complete with a wet bar and walk-out access to the homes large private outdoor spaces. 2 Garage parking included.|23|2/2/2021 10:00:00 AM|0|N||A|J|2|||4112|N|7|3|3|1|Y||||||||||||||||||||||||||||||||||||||||||||||||||||||||||A|||||||Suffolk|MA|6055700|65249.79|2021|4529.49|2|2|E|0|C|3f;1h|||C,R|||B||A||A|A||11|N||Y|N||||2|N
CC|72781886|TM336364|BB5918|ACT|699900|456|Beacon St|4|1|101|02115|N|Attention investors or end users! This generously sized parlor level unit on Beacon Street has an open and thoughtful floor plan. True one bedroom plus office with picturesque Charles River views. A bright and airy unit, featuring high ceilings, oversized windows, a recently renovated full size kitchen, and hardwood floors throughout. The bedroom easily fits a king size bed plus additional furniture; the office could also accommodate a pull-out couch for guests and visitors. This professionally managed building has a common garden area overlooking the Charles River, and a laundry room on the lower level. Centrally located near all the shops, restaurants and conveniences Back Bay has to offer.|13|6/4/2021 10:25:00 AM|0|N||A|J|1|678|0.02|678|N|4|1|1|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||A|||||||Suffolk|MA|594700|6398.23|2020|447.06|1|0||0||1f;0h||||||C||C||A|A||10|N||Y|N||||0|N
CC|72782410|BB800597|AN4834|ACT|339000|673|Tremont St|7|1|104|02118|N|Tidy and up-to-date unit is the perfect entry into the Boston Proper rental market. Near the corner of Pembroke and Tremont, 673 Tremont is between BU Med School and Back Bay/Prudential Center. A fully applianced kitchen with dishwasher, range, fridge, and microwave, in-building laundry, and a Murphy Bed included in the sale, make this is a turn-key property. Great condo with a tenant in place until June 2022 paying $1750/mo.|8|2/4/2021 1:13:00 PM|0|N||A|C|1|320|0.01|320|N|2|0|1|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||A|||||||Suffolk|MA|322300|3462.66|2021|136.09|0|0||0||1f;0h||B||||J||L||A|A||7|N||N|||||0|N
CC|72782436|TEAM0281|NB1520|ACT|625000|11|Walley|107|1|019|02128|N|New Construction Alert! Welcome to The Pacer at Suffolk Downs, East Boston's first available fully amenitized inland condo building since 2015. Situated at the edge of the 8 Billion Suffolk Downs Redevelopment & just yards away from the existing T station, The Pacer is leading the way for luxury living in what will be Boston's most exciting submarket. This expertly designed property has 38 units ranging from one to four bedrooms & has all the amenities one would expect in high end urban living. There is onsite garage parking, elevator, package room, bike storage, pet wash, fitness room with web based cardio equipment, a penthouse level resident lounge boasting a kitchenette, TV, billiards, ping pong, & adjacent roof terrace overlooking the Bell Isle Marsh. The units have high end finishes with upgrade packages available. Central HVAC, in unit laundry, web/smart phone based thermostats & intercom in all units, plus many have private outdoor space. Live life ahead at The Pacer.|21|3/12/2021 4:51:00 PM|0|N||A|G|1|||1130|N|4|2|2|0|Y||||||||||||||||||||||||||||||||||||||||||||||||||||||||||A|||||||Suffolk|MA|0|311.66|2021|401.8|1|1|A|0||2f;0h|G|||D,G|1|A|1|A||A|A|A,C,D,F,I,J,K,L|38|N|||||||1|N
CC|72782438|TEAM0281|NB1520|ACT|829000|11|Walley|310|1|019|02128|N|New Construction Alert! Welcome to The Pacer at Suffolk Downs, East Boston's first available fully amenitized inland condo building since 2015. Situated at the edge of the 8 Billion Suffolk Downs Redevelopment & just yards away from the existing T station, The Pacer is leading the way for luxury living in what will be Boston's most exciting submarket. This expertly designed property has 38 units ranging from one to four bedrooms & has all the amenities one would expect in high end urban living. There is onsite garage parking, elevator, package room, bike storage, pet wash, fitness room with web based cardio equipment, a penthouse level resident lounge boasting a kitchenette, TV, billiards, ping pong, & adjacent roof terrace overlooking the Bell Isle Marsh. The units have high end finishes with upgrade packages available. Central HVAC, in unit laundry, web/smart phone based thermostats & intercom in all units, plus many have private outdoor space. Live life ahead at The Pacer.|25|3/12/2021 5:06:00 PM|0|N||A|G|1|||1233|N|5|3|2|0|Y||||||||||||||||||||||||||||||||||||||||||||||||||||||||||A|||||||Suffolk|MA|0|415.08|2021|535.14|3|1|A|0||2f;0h|G|||D,G|1|A|1|A||A|A|A,C,D,F,I,J,K,L|38|N|||||||1|N
CC|72782566|BB904054|BB5984|ACT|12000000|2|Avery Street|29 EH|1|108|02111|N|Enjoy Bostons finest views from this Ritz Carlton Residence. Located on the 29th floor of the South Tower, Residence 29H combines the Ritz Carlton tradition of excellence with an expansive floor plan and the finest panoramic views in Boston. This timeless residence features over 7,000 square feet of living space plus a private terrace and contains seven bedrooms and six full and two half bathrooms. The showpiece home is ideal for entertaining, featuring dramatic and spacious living rooms with high-end customizations, a separate formal dining room and large chefs kitchen, all surrounded by windows. As a resident, enjoy the finest amenities the city has to offer: 24-hour concierge and doorman, Ritz Carlton Hotel Services, Equinox, and a dynamic location steps from Boston Common and the bustling theaters, restaurants and shops of Midtown. Five valet garage parking spaces included.|25|2/4/2021 4:41:00 PM|0|N||A|F|1|||7216|N|13|7|6|2|Y||||||||||||||||||||||||||||||||||||||||||||||||||||||||||A|||||||Suffolk|MA|9371800|100975.7|2021|10994|29|5|C|0||6f;2h||||||A||A||A|A||151|N||Y|F,N||||5|N
CC|72782675|TEAM0178|M95354|ACT|440000|221|Paris Street|2|1|019|02128|N|2 Units Remaining!! Come experience why one of Boston's most sought out, but still affordable areas is perfect for urban living. This newly constructed 1 bedroom 1 bath condo is ideally located within 3 miles of Logan Airport, a mile away from Maverick Station, and less then a half a mile from shops and East Bostons popular Sanatarpios Pizza. Stylish finishes include white shaker cabinets and subway tiles that pair perfectly on the quartz countertop and stainless steal appliances, giving this sunlight condo a bright and airy feel. Allowing guest in, is done with ease with your camera view intercom. Make this rapidly growing area your new neighborhood!|10|2/4/2021 8:59:00 PM|0|N||A|I|1|||500|N|3|1|1|0||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Suffolk|MA|0|0|00|250|2|0||0||1f;0h|A,C|||G|1|A|1|A|A|A|A|A,C,D,F,I|3|N|||||||0|N
CC|72782728|TM330596|AN6195|ACT|889000|580|E Broadway|1|1|005|02127|N|Are you looking for more space to work from home? Look no further! Unit 1 offers 2 beds PLUS a huge bonus den with 2.5 baths and approximately 1,228 Sq. Ft. spread over 3 floors! This home also features Nest Thermostat, Video intercom system and wired speakers and surround sound! Don't miss this incredible new construction opportunity. Perfectly situated in the center of South Bostons desirable East Side, 580 East Broadway is a collection of 5 new construction luxury homes made up of 2 & 2+ bedroom condos. These units will offer sleek and modern all white kitchens with Bosch appliances, white shaker style cabinets and a Michaelangelo white veined quartz waterfall island with a full height quartz backsplash and gold accents throughout. The en-suite master bedrooms feature a beautifully tiled, all white bathroom with a one-of-a-kind design! Just steps to American Provisions, The Broadway, major bus lines and all the best the neighborhood has to offer!|18|2/5/2021 7:24:00 AM|0|N||A|H|3|||1228|Y|5|2|2|1|Y|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Suffolk|MA|999999|9999|9999|257.46|1|1|C,E,F|0||2f;1h|A|||||A,B||A||A|A|A,C,D,F,I,K,L|5|N||Y|A||||1|N
CC|72783343|BB900926|AN6384|ACT|5398000|730|Tremont Street|1|1|104|02118|N|Historic 2017 residence is one of 6 units masterfully converted within the 1863 New Hope Baptist Church at the corner of Tremont & Worcester. It boasts 3 levels of living space with exquisite detail, 3/4-bed, 4.5-baths, a private 275' deck w/direct access to 2 car garage. The corner townhouse offers Style, Sophistication & Class with the feel of a single family. Magnificent architectural details include walls of Puddingtone, 12' ceilings, contemporary open concept floor plan & modern 8" white European White Oak floors throughout. Private wrought iron gate entrance w/original arched doors. Custom kitchen w/a plethora of storage, top-of-the-line appliances, honed Carrara marble peninsula. King-size owner suite in the original Clock Tower, 16' ceilings, surrounded by Puddingstone walls & gothic style windows, walk-in closet, spa like bath w/skylight. Guest rooms each w/en-suite baths. Home office, game room w/wet bar, family room/4th bedroom & bath, complete this exceptional space!|42|5/3/2021 11:18:00 AM|0|N||A|B|3|20272|0.47|3719|Y|9|3|4|1|Y|2|21'0X18'4"|C,9,4,2,44,47,68|2|18'X9'4"|9,4,2,44,47,64||||2|15'9"X13'9"|W,9,U,2,26,44,47,59,60,61|3|22'2X15'7"|I,9,4,27,47,64|3|12'7"X12'11|A,W,9,4,47|3|13'1"X12'9"|A,W,9,4,47||||1|7'1"X9'3"|A,21,L|2|4'8"X5'1"|B,9,33,2,62,64|3|4'2'X6'4"|I,9,10,39,64|GRM|1|23'10X15'4"|V,L,8,41,44,59,64,68|HMO|1|11'9"X11'5"|L,P,35,41,42,44,47,64|MED|1|12'6"X11'5"|L,4,27|VES|1|9'2'X8'10"|V,L,41,64|BTH|3|8'6X19'3"|A,14,19,23,E,L,U,36,47,64|BTH|3|9'8"X4'6"|13,19,L,47,62,64|A||||3|7'9"X4'10"|A,21,L,U,64|Suffolk|MA|3846200|27430.94|2021|1156|1|2|C,E,I|0|L|4f;1h|A,C|C|D,O,P,R,12,14,15|C,D,Q,V|4|B,I,M,N,7|4|A,E,H,I|D,H|A|A|A,C,D,F,I,K,L,Q,Y|6|N||N||N||Includes all 3 finished levels|2|N
