PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|REMARKS|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|LISTING_ALERT|NEIGHBORHOOD|CC_TYPE|STYLE|NO_LIVING_LEVELS|LOT_SIZE|ACRE|SQUARE_FEET|BASEMENT|NO_ROOMS|NO_BEDROOMS|NO_FULL_BATHS|NO_HALF_BATHS|MASTER_BATH|LIV_LEVEL|LIV_DIMEN|LIV_DSCRP|DIN_LEVEL|DIN_DIMEN|DIN_DSCRP|FAM_LEVEL|FAM_DIMEN|FAM_DSCRP|KIT_LEVEL|KIT_DIMEN|KIT_DSCRP|MBR_LEVEL|MBR_DIMEN|MBR_DSCRP|BED2_LEVEL|BED2_DIMEN|BED2_DSCRP|BED3_LEVEL|BED3_DIMEN|BED3_DSCRP|BED4_LEVEL|BED4_DIMEN|BED4_DSCRP|BTH1_LEVEL|BTH1_DIMEN|BTH1_DSCRP|BTH2_LEVEL|BTH2_DIMEN|BTH2_DSCRP|LAUNDRY_LEVEL|LAUNDRY_DIMEN|LAUNDRY_DSCRP|OTH1_ROOM_NAME|OTH1_LEVEL|OTH1_DIMEN|OTH1_DSCRP|OTH2_ROOM_NAME|OTH2_LEVEL|OTH2_DIMEN|OTH2_DSCRP|OTH3_ROOM_NAME|OTH3_LEVEL|OTH3_DIMEN|OTH3_DSCRP|OTH4_ROOM_NAME|OTH4_LEVEL|OTH4_DIMEN|OTH4_DSCRP|OTH5_ROOM_NAME|OTH5_LEVEL|OTH5_DIMEN|OTH5_DSCRP|OTH6_ROOM_NAME|OTH6_LEVEL|OTH6_DIMEN|OTH6_DSCRP|FEE_INTERVAL|BED5_LEVEL|BED5_DIMEN|BED5_DSCRP|BTH3_LEVEL|BTH3_DIMEN|BTH3_DSCRP|COUNTY|STATE|ASSESSMENTS|TAXES|TAX_YEAR|HOA_FEE|UNIT_LEVEL|GARAGE_SPACES|GARAGE_PARKING|PARKING_SPACES|PARKING_FEATURE|NO_BATHS|FLOORING|CONSTRUCTION|EXTERIOR_UNIT_FEATURES|INTERIOR_FEATURES|HEAT_ZONES|HEATING|COOLING_ZONES|COOLING|ELECTRIC_FEATURE|WATER|SEWER|APPLIANCES|NO_UNITS|WATERFRONT_FLAG|WATERFRONT|WATERVIEW_FLAG|WATERVIEW_FEATURES|ADULT_COMMUNITY|SQUARE_FEET_INCL_BASE|SQUARE_FEET_DISCLOSURES|TOTAL_PARKING|SHORT_SALE_LENDER_APP_REQD
CC|72716272|CN204706|K01450|ACT|525000|6|Campbell Road|.|402||01503|N|Welcome to Berlin’s newest 55+ Condominium Community. 66-unit Condominium Community consists of duplex buildings surrounded by natural wooded beauty for desired privacy.  Conveniently located at the intersection of Highland Street and Route 62, and Interstate I-495 Exit 26 And I-290 Exit 25B only minutes away  Development Offering 2 Floor Plan Options - Ranch and 2-Story Styles.  Interior Photos are of previous development by builder. This Listing offering 2 Story Plan - Sales Center on site open weekly Thursdays through Sundays 11-3. Unit Delivery approx end of 2021.|13|5/18/2021 12:10:00 PM|0|N||A|B|3|||2149|Y|7|2|2|1|Y||||||||||||||||||||||||||||||||||||||||||||||||||||||||||A|||||||Worcester|MA|0|0|2021|400|1|2||2||2f;1h||||||B||A||B|C||66|N||||Y|||4|N
CC|72719795|CN204706|K01450|ACT|470000|3|Wheeler Hill Road|.|402||01503|N|Welcome to Berlin’s newest 55+ Condominium Community. 66-unit Condominium Community consists of duplex buildings surrounded by natural wooded beauty for desired privacy.  Conveniently located at the intersection of Highland Street and Route 62, and Interstate I-495 Exit 26 And I-290 Exit 25B only minutes away  Development Offering 2 Floor Plan Options - Ranch and 2-Story Styles.  Interior Photos are of previous development by builder. This Listing offering Ranch Plan - Sales Center on site open weekly Thursdays through Sundays 11-3. Unit Delivery approx end 2021.|10|9/2/2020 9:08:00 PM|0|N||A|B|2|||1525|Y|6|2|2|0|Y||||||||||||||||||||||||||||||||||||||||||||||||||||||||||A|||||||Worcester|MA|0|0|2021|375|1|2||2||2f;0h||||||B||A||B|C||66|N||||Y|||4|N
CC|72835058|CN204706|K01450|ACT|520000|5|Wheeler Hill Road|.|402||01503|N|Welcome to Berlin’s newest 55+ Condominium Community. 66-unit Condominium Community consists of duplex buildings surrounded by natural wooded beauty for desired privacy.  Conveniently located at the intersection of Highland Street and Route 62, and Interstate I-495 Exit 26 And I-290 Exit 25B only minutes away  Development Offering 2 Floor Plan Options - Ranch and 2-Story Styles.  Interior Photos are of previous development by builder. This Listing offering 2-Story Plan - Sales Center on site open weekly Thursdays through Sundays 11-3. Unit Delivery approx end of 2021.|9|5/20/2021 8:49:00 AM|0|N||A|B|3|||2149|Y|7|2|2|1|Y||||||||||||||||||||||||||||||||||||||||||||||||||||||||||A|||||||Worcester|MA|0|0|2021|400|1|2||2||2f;1h||||||B||A||B|C||66|N||||Y|||4|N
CC|72836946|K9502525|AN1412|ACT|474900|7-A|Gulf St|1|403||01505|N|RANCH, Single story living, Five Rooms 2 Bedrooms, 2 baths, and 2 car attached garage, hardwood floors, tile baths, large deck, fully appliance  kitchen, large master with double closets, Natural gas and much more. Call listing agent for details and plans! Attached Condo zero fees, will be completed in June. Option to finish 400 S.F. in the lower level with 2 rooms and a full bath for $30,000.00. Walkout Lower Level!|1|5/24/2021 9:50:00 AM|0|N||A|E|1|52830|1.21|1600|Y|5|2|2|0||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Worcester|MA|0|0|2020||1|2|A|2||2f;0h|A,C|A|||1|A|1|A|H|A|C|A,C,F,I|2|N||N||N|||4|N
CC|72795544|CN228836|AN0475|ACT|369900|1204|Main street|2|404||01510|N|Welcome to your brand new home in Clinton. Brand new construction ready to occupy late summer or early fall of 2021.  Over 1500 Square feet of trouble free living, homes boast elegant shaker style kitchens, granite counter tops, full brand new appliance package including washer and dryer. Easy access to local shopping, restaurants, and just a short ride to wonderful hiking and biking paths.  One Car Garage and spacious open first floor plan walks out to a 12x12 patio with privacy fencing. These homes are heated and cooled with High Efficiency mini- Split zone systems and can be controlled from your smart phone from anywhere. Stop competing in the buyers frenzies today and book your new home with us now.Low HOA fees and a low cost of ownership make this the perfect investment.  Schedule a builders meeting today.|25|3/9/2021 4:33:00 PM|0|N||A|B|2|||1500|N|5|3|1|1||1|||||||||1|||2|||2|||2||||||1|||2||||||||||||||||||||||||||||||A|||||||Worcester|MA|0|3800|2020|159.99|0|1|E|2||1f;1h|C,D,E|A,M|D|D,K||G,J||D,V|B,H|A|A|A,C,F,I,K,L|3|N||||||Buildings are on slab- two floors|3|N
CC|72805482|CN214439|A80017|ACT|494900|703|Southwood Lane|0|404||01510|N|NEW Aspen II Duplex floor plan- You will love this 2 bed plus study with a 1st floor master. Everything you need is on the first floor- talk about convenient! Large open concept kitchen/dining area with soaring 9' ceilings,Custom maple cabinets w/ soft close drawers, Granite countertops and GE stainless steel appliances, gleaming hardwood floors. Kitchen island with beadboard and room for stools. Spacious living room with slider out to private paver patio. Master bedroom on 1st floor with en suite bath and huge walk-in closet plus a 2nd closet. Convenient 1st floor laundry. Study on main level with plenty of natural light perfect for working from home. Head upstairs to 2nd bedroom with spacious loft and full bath. Plus lots of bonus attic storage! Choice finishes to select from for lighting, flooring, countertops. This is a must see-- not to mention the condo fee also includes water, sewer, internet, cable and all-in master insurance. Just 4 miles from RT 495.|40|4/5/2021 12:09:00 PM|0|N||A|E|2|||1994|N|6|2|2|1|Y|1|17X14|K|1|17X9.|K||||1||K,O,U,5,47,51|1|13X14|A,I,V,M|2|15X11|V,M|||||||1||A,14,19,22,H,L,U,62|1||B,L,70|1||39,57|STU|1|10X10|K|LOF|2|20X18|M|||||||||||||||||A||||2||A,23,L,U|Worcester|MA|0|0|2021|460|1|2|A,E|2|A,N|2f;1h|C,E,U|A|D,K,5,12,14|D|2|B,I|2|A|F|A|A|A,C,F|226|N||N||N||Does not include garage|4|N
CC|72816589|CN214439|A80017|ACT|529900|303|Sprucewood Lane|0|404||01510|N|NEW Aspen floor plan- one of only 3 single family condos left. You will love this 2 bed plus study with a 1st floor master. Everything you need is on the first floor- talk about convenient! Large open concept kitchen/dining area with soaring 9' ceilings,Custom maple cabinets w/ soft close drawers, Granite countertops and GE stainless steel appliances, gleaming hardwood floors. Kitchen island with beadboard and room for stools. Living room with gas fireplace with slider out to paver patio. Master bedroom on 1st floor with en suite bath and huge walk-in closet plus a 2nd closet. Convenient 1st floor laundry. Study on main level with plenty of natural light perfect for working from home. Head upstairs to 2nd bedroom with spacious loft and full bath. Plus bonus attic storage! Choice finishes to select from for lighting, flooring, countertops. This is a must see-- not to mention the condo fee also includes water, sewer, internet, cable and all-in master insurance. Just 4 miles from RT 495.|42|4/18/2021 10:41:00 AM|0|N||A|A|2|||1931|N|6|2|2|1|Y|1|17X14|K|1|17X9.|K||||1||K,O,U,5,47,51|1|13X14|A,I,V,M|2|13X13|V,M|||||||1||A,14,22,H,L,U,62|1||B,L,70|1||39,57|STU|1|10X10|M|LOF|2||M|||||||||||||||||A||||2||A,23,L,U|Worcester|MA|0|0|2021|460|1|2|A,E|2|A,N|2f;1h|C,E,U|A|A,2,F,K,5,12,14|D|2|B,I|2|A|B,H|A|A|A,C,F|226|N||N||N||Does not include garage|4|N
CC|72821096|CN214439|A80017|ACT|529900|305|Sprucewood Lane|0|404||01510|N|NEW Aspen floor plan- one of only 2 single family condos left. You will love this 2 bed plus study with a 1st floor master. Everything you need is on the first floor- talk about convenient! Large open concept kitchen/dining area with soaring 9' ceilings,Custom maple cabinets w/ soft close drawers, Granite countertops and GE stainless steel appliances, gleaming hardwood floors. Kitchen island with beadboard and room for stools. Living room with gas fireplace with slider out to paver patio. Master bedroom on 1st floor with en suite bath and huge walk-in closet plus a 2nd closet. Convenient 1st floor laundry. Study on main level with plenty of natural light perfect for working from home. Head upstairs to 2nd bedroom with spacious loft and full bath. Plus bonus attic storage! Choice finishes to select from for lighting, flooring, countertops. This is a must see-- not to mention the condo fee also includes water, sewer, internet, cable and all-in master insurance. Just 4 miles from RT 495.|42|4/27/2021 11:54:00 AM|0|N||A|A|2|||1931|N|6|2|2|1|Y|1|17X14|K|1|17X9.|K||||1||K,O,U,5,47,51|1|13X14|A,I,V,M|2|13X13|V,M|||||||1||A,14,22,H,L,U,62|1||B,L,70|1||39,57|STU|1|10X10|M|LOF|2||M|||||||||||||||||A||||2||A,23,L,U|Worcester|MA|0|0|2021|460|1|2|A,E|2|A,N|2f;1h|C,E,U|A|A,2,F,K,5,12,14|D|2|B,I|2|A|B,H|A|A|A,C,F|226|N||N||N||Does not include garage|4|N
CC|72821103|CN214439|A80017|ACT|494900|307|Sprucewood Lane|0|404||01510|N|NEW Aspen II Duplex floor plan- You will love this 2 bed plus study with a 1st floor master. Everything you need is on the first floor- talk about convenient! Large open concept kitchen/dining area with soaring 9' ceilings,Custom maple cabinets w/ soft close drawers, Granite countertops and GE stainless steel appliances, gleaming hardwood floors. Kitchen island with beadboard and room for stools. Spacious living room with slider out to private paver patio. Master bedroom on 1st floor with en suite bath and huge walk-in closet plus a 2nd closet. Convenient 1st floor laundry. Study on main level with plenty of natural light perfect for working from home. Head upstairs to 2nd bedroom with spacious loft and full bath. Plus lots of bonus attic storage! Choice finishes to select from for lighting, flooring, countertops. This is a must see-- not to mention the condo fee also includes water, sewer, internet, cable and all-in master insurance. Just 4 miles from RT 495.|36|4/27/2021 12:03:00 PM|0|N||A|E|2|||1994|N|6|2|2|1|Y|1|17X14|K|1|17X9.|K||||1||K,O,U,5,47,51|1|13X14|A,I,V,M|2|15X11|V,M|||||||1||A,14,19,22,H,L,U,62|1||B,L,70|1||39,57|STU|1|10X10|M|LOF|2|20X18|M|||||||||||||||||A||||2||A,23,L,U|Worcester|MA|0|0|2021|460|1|2|A,E|2|A,N|2f;1h|C,E,U|A|D,K,5,12,14|D|2|B,I|2|A|F|A|A|A,C,F|228|N||N||N||Does not include garage|4|N
CC|72821105|CN214439|A80017|ACT|494900|309|Sprucewood Lane|0|404||01510|N|NEW Aspen II Duplex floor plan- You will love this 2 bed plus study with a 1st floor master. Everything you need is on the first floor- talk about convenient! Large open concept kitchen/dining area with soaring 9' ceilings,Custom maple cabinets w/ soft close drawers, Granite countertops and GE stainless steel appliances, gleaming hardwood floors. Kitchen island with beadboard and room for stools. Spacious living room with slider out to private paver patio. Master bedroom on 1st floor with en suite bath and huge walk-in closet plus a 2nd closet. Convenient 1st floor laundry. Study on main level with plenty of natural light perfect for working from home. Head upstairs to 2nd bedroom with spacious loft and full bath. Plus lots of bonus attic storage! Choice finishes to select from for lighting, flooring, countertops. This is a must see-- not to mention the condo fee also includes water, sewer, internet, cable and all-in master insurance. Just 4 miles from RT 495.|40|4/27/2021 12:02:00 PM|0|N||A|E|2|||1994|N|6|2|2|1|Y|1|17X14|K|1|17X9.|K||||1||K,O,U,5,47,51|1|13X14|A,I,V,M|2|15X11|V,M|||||||1||A,14,19,22,H,L,U,62|1||B,L,70|1||39,57|STU|1|10X10|K|LOF|2|20X18|M|||||||||||||||||A||||2||A,23,L,U|Worcester|MA|0|0|2021|460|1|2|A,E|2|A,N|2f;1h|C,E,U|A|D,K,5,12,14|D|2|B,I|2|A|F|A|A|A,C,F|226|N||N||N||Does not include garage|4|N
CC|72825115|TM311879|AC1949|ACT|625000|105|Candlewood Ln|105|404||01510|N|Gorgeous detached single family "Jamestown" style home! Impressive unit has sprawling 3,100+ sq ft and versatile, open concept floorplan. Natural sunlight floods the family room with gas fireplace, gourmet kitchen with recessed lighting and center island, bright & airy breakfast seating with vaulted ceiling, skylight and sliders that lead to the peaceful, private composite deck. Formal dining plus an office with french doors. Master suite with walk-in closet, double granite vanity and soaking tub. Each bedroom connects to its own bath. Finished second level offers great flexibility with three finished rooms. Huge unfinished walk-out basement is a blank slate of potential that leads to a stone patio. The Woodlands complex is surrounded by scenic views, lush landscaped grounds, and miles of walking trails, all in an ideal central location near the Berlin town line, ~5 miles from the Shops at Highland Commons and ~4 miles to route 495. Great value for stress free, comfortable living!|38|5/4/2021 10:35:00 AM|0|N||A|A|2|8522|0.2|3178|Y|7|3|3|0|Y||||1|14X16|K|1|19X14|K,50|1|10X14|K,T,U,2,5,51,60|1|16X14|M,2|1|13X13|M|2|13X13|M||||1||L|1||L|1||V|OFC|1|13X13|M,X|OTH|1|14X10|E,72,K,41|LOF|2|17X18|M|OFC|2|13X12|M|||||||||||||2||L|Worcester|MA|597900|9531|2021|587|1|2|A,E|4|A,N|3f;0h|C,E,M|A|C,2,D|D,N|2|B,I|2|A|D|A|A|A,C,F,I,K,L|221|N||||||Buyer/Buyers agent to verify all approx. measurements.|6|N
CC|72831401|CN214439|A80017|ACT|494900|705|Southwood Lane|0|404||01510|N|NEW Aspen II Duplex floor plan- You will love this 2 bed plus study with a 1st floor master. Everything you need is on the first floor- talk about convenient! Large open concept kitchen/dining area with soaring 9' ceilings,Custom maple cabinets w/ soft close drawers, Granite countertops and GE stainless steel appliances, gleaming hardwood floors. Kitchen island with beadboard and room for stools. Spacious living room with slider out to private paver patio. Master bedroom on 1st floor with en suite bath and huge walk-in closet plus a 2nd closet. Convenient 1st floor laundry. Study on main level with plenty of natural light perfect for working from home. Head upstairs to 2nd bedroom with spacious loft and full bath. Plus lots of bonus attic storage! Choice finishes to select from for lighting, flooring, countertops. This is a must see-- not to mention the condo fee also includes water, sewer, internet, cable and all-in master insurance. Just 4 miles from RT 495.|36|5/13/2021 4:54:00 PM|0|N||A|E|2|||1994|N|6|2|2|1|Y|1|17X14|K|1|17X9.|K||||1||K,O,U,5,47,51|1|13X14|A,I,V,M|2|15X11|V,M|||||||1||A,14,19,22,H,L,U,62|1||B,L,70|1||39,57|STU|1|10X10|M|LOF|2|20X18|M|||||||||||||||||A||||2||A,23,L,U|Worcester|MA|0|0|2021|460|1|2|A,E|2|A,N|2f;1h|C,E,U|A|D,K,5,12,14|D|2|B,I|2|A|F|A|A|A,C,F|228|N||N||N||Does not include garage|4|N
CC|72831407|CN214439|A80017|ACT|514900|713|Southwood Lane|0|404||01510|N|NEW Aspen II Duplex floor plan- You will love this 2 bed plus study with a 1st floor master. Everything you need is on the first floor- talk about convenient! Large open concept kitchen/dining area with soaring 9' ceilings,Custom maple cabinets w/ soft close drawers, Granite countertops and GE stainless steel appliances, gleaming hardwood floors. Kitchen island with beadboard and room for stools. Spacious living room with slider out to private paver patio. Master bedroom on 1st floor with en suite bath and huge walk-in closet plus a 2nd closet. Convenient 1st floor laundry. Study on main level with plenty of natural light perfect for working from home. Head upstairs to 2nd bedroom with spacious loft and full bath. Plus lots of bonus attic storage! Choice finishes to select from for lighting, flooring, countertops. This is a must see-- not to mention the condo fee also includes water, sewer, internet, cable and all-in master insurance. Just 4 miles from RT 495.|36|5/13/2021 5:00:00 PM|0|N||A|E|2|||1994|Y|6|2|2|1|Y|1|17X14|K|1|17X9.|K||||1||K,O,U,5,47,51|1|13X14|A,I,V,M|2|15X11|V,M|||||||1||A,14,19,22,H,L,U,62|1||B,L,70|1||39,57|STU|1|10X10|M|LOF|2|20X18|M|||||||||||||||||A||||2||A,23,L,U|Worcester|MA|0|0|2021|460|1|2|A,E|2|A,N|2f;1h|C,E,U|A|D,K,5,12,14|D|2|B,I|2|A|F|A|A|A,C,F|228|N||N||N||Does not include garage|4|N
CC|72839922|K9502631|AN6386|ACT|159000|29|Berlin St|107|404||01510|N|Nice well maintained second floor unit! Why rent when you can own? Great opportunity! Welcome to this nice, quiet and peaceful wooded place. Two bedrooms, corner unit, a lot of closets. Great size bedrooms. Laundry in the building for your convenience. One deeded parking space.Easy access to 495, 290, 62 and 70. This won't last long!|12|5/31/2021 3:44:00 PM|0|N||A|D|3|||903|N|4|2|1|0||||||||||||||||||||||||||||||||B|||||||||||||||||||||||||||A|||||||Worcester|MA|120700|1923.96|2021|323|2|0|J|1|A|1f;0h|E,I|B|||2|D|1|C|A,D|A|A|A,C,D,I|90|N|||||||1|N
CC|72785861|CN209986|AN5909|ACT|380000|13|Lincoln Ct|B|405||01752|N|CHECK OUT THIS BEAUTIFUL CONDO! NEWLY BUILT IN 2016. THIS CONDO IS FULL OF BEAUTIFUL FEATURES; SHINING HARDWOOD FLOORS, STAINLESS STEEL APPLIANCES WITH GRANITE COUNTERS IN THE KITCHEN. 3 BEDROOMS 1 FULL BATH AND 1 HALF BATH, ALL YOU HAVE TO DO IS MOVE IN TO THIS TURN KEY READY PROPERTY. BASEMENT IS FINISHED WHICH GIVES THE OPPORTUNITY FOR MORE ROOM FOR STORAGE, FAMILY ROOM, OR WHATEVER YOU DESIRE TO USE IT FOR. THE DRIVEWAY IS PAVED AND ALLOWS PARKING PER CONDO DOCUMENTS. STOP BY AND SEE THIS GREAT LOOKING PROPERTY.YOU WILL NOT REGRET IT.|38|2/15/2021 8:47:00 AM|0|N||A|E|2|4116|0.09|1450|Y|7|3|1|1||1||K,47|1||K,47,48||||1||U,33,26,47,48,51|2||M|2||M|2||M||||1||B|2||A||||||||||||||||||||||||||||A|||||||Middlesex|MA|302300|4287|2020|150|2|0||3||1f;1h|C,E,M|||||B,I||A|H|A|A|A,C,F|2|N||||||Approximate. Finished basement not included|3|N
CC|72804491|BB804742|AC1338|ACT|570000|8|Trailside Terrace|8|405||01752|N|Welcome to Trailside Terrace, Marlborough’s newest luxury townhome community. Designed by a renowned local architect, these 13 townhomes will blend seamlessly with the antique colonial farmhouse that was inspiration for this project.  No detail has been overlooked from the craftsman style exteriors to the bright and open floorplans with plenty of oversized windows to let in ample natural light. This unit offers 9 foot ceilings on the first floor with an open floorplan, 8 foot tall triple pane slider that leads out to the composite deck.  The deck, as well as the walkout basement give direct access to the Assabet River Rail Trail (ARRT) which connects downtown Marlborough to Hudson and beyond. Upstairs you will find the spacious master bedroom with ensuite with large tiled shower and double vanity as well as a loft that overlooks the family room. This community offers property owners incredible distant views of Mt. Wachusett as well as being minutes to all the major routes.|9|3/26/2021 12:53:00 AM|0|N||A|E|3|||2200|Y|7|2|2|1|Y||||1|14.5X14.5|K,44,67|1|18X17|C,E,F,K,P|1|16X11|K,N,U,5,44,51,67|2|12X20|A,G,I,V,M,27|2|14X11|V,M,27|||||||1|8X6|B,L,U|2|10X8|A,14,19,H,L|2|8X6|39,57|OFC|1|12X14|72,K|LOF|2|10X7|M,Q|||||||||||||||||A||||2|10X6|A,24|Middlesex|MA|0|0|00|350|1|2|A|1|A|2f;1h|C,E,M|A|A,2|D|2|B,I|2|A|D,F|A|A|A,C,D,F,I|13|N||||||Under Construction, living area is approximate|3|N
CC|72813934|K8000263|AC1992|ACT|332900|206|W. Main|D|405||01752|N|This beautiful front facing luxury 2 bedroom 2 bath condo conveniently located on Rt 20 near 495 and the Mass Pike. Unit features open floor plan, beautiful kitchen with granite counter tops and stainless steel appliances, hardwood floors, en suite master bath, washer/dryer hook ups, garage parking, and more!  *photos and virtual tour are of an identical floor plan and equivalent finishes* Pictures are of actual unit and model unit*.  Agents/Buyers to follow Covid CDC safety guidelines. Please wear mask, sanitize hands and avoid touching surfaces.|26|5/28/2021 11:01:00 AM|0|N||A|G|1|0|0|1438|N|4|2|2|0|Y||||||||||||||||||||||||||||||||||||||||||||||||||||||||||A|||||||Middlesex|MA|292300|4033.74|2021|392.37|2|2|C,E|0|E|2f;0h|M,U||F|||B,I||A||A|A|A,C,D,F,I|10|N||N||N|||2|N
CC|72814223|CN225509|AN4039|ACT|575000|6|Wilshire Way|6|405||01752|N|Beautiful, well-maintained, very bright, multi-level home located in a quiet 55+ over community with three bedrooms and 2.5 baths and 2 car garage. House features hardwood floors, deluxe kitchen with granite countertops, 5 burners and island countertop seating, extended living room option with gas fireplace, deck with gas connection, ADT alarm system, motorized Hunter Douglas and Lutron blinds and cedar closet and convenient built in shower seating, both in master. Highly sought-after community with beautiful and easily accessible walking trails, easy highway access and nearby learning opportunities at technical school.|17|4/14/2021 11:02:00 AM|0|N||A|B|2|||2300|Y|6|3|2|1|Y|||||||1|19X14|C,K|||||||||||||||||||||||||||||||||||||||||||||||||A|||||||Middlesex|MA|467100|6000|2020|410|1|2|A,M|1|N|2f;1h|A,M|M|Z,10,12,14,15|C,D,H|2|A,B,I,4|2|A|A,B,H|A|A|C,D,F,H,S,1,5|0|N||N||Y|||3|N
CC|72819950|BB804742|AC1338|ACT|595000|16|Trailside Terrace|16|405||01752|N|Welcome to Trailside Terrace, Marlborough’s newest luxury townhome community. Designed by a renowned local architect, Reeves Design Associates, these 13 townhomes will blend seamlessly with the antique colonial farmhouse that was inspiration for this project.  No detail has been overlooked from the craftsman style exteriors to the bright and open floorplans with plenty of oversized windows to let in ample natural light. This unit offers 9 foot ceilings throughout the first floor as well as a master bedroom with vaulted ceiling featuring an ensuite with large tiled shower and double vanity.  The deck, as well as the walkout basement give direct access to the Assabet River Rail Trail (ARRT) which connects downtown Marlborough to Hudson and beyond. Upstairs you will find the spacious second bedroom as well as an oversized loft that overlooks the family room. This community offers property owners incredible distant views of Mt. Wachusett as well as being minutes to all the major routes.|7|4/25/2021 10:30:00 AM|0|N||A|B|3|||2406|Y|7|2|2|1|Y||||1|14X13|K,44,67|1|17X16|C,E,F,K,P|1|16X11|K,N,U,5,44,51,67|1|16X14|A,G,72,I,M,27|2|20X15|V,M,27|||||||1|7X5|B,L,U|1|11X6|A,14,19,H,L|2|8X6|39,57|||||LOF|2|30X12|M,Q|||||||||||||||||A||||2|15X6|A,24|Middlesex|MA|0|0|00|350|1|2|A|2|A|2f;1h|C,E,M|A|A,2|D|2|B,I|2|A|D,F|A|A|A,C,D,F,I|13|N||||||Under Construction, living area is approximate|4|N
CC|72841215|CN215460|AN4555|ACT|179900|27|Hosmer St|3|405||01752|N|Move in ready garden level unit in a very private and quiet building.  Modern kitchen with granite and stainless steel.  2 decent sized bedrooms, over sized living room is surprisingly larger than you might think.  Laundry room is just down the hall and this may be one the best values in all of Metro-West.  Come see it for yourself at the open houses this weekend.  The location is very convenient to major commuter routes. The only thing missing is you!  Open houses Sat 11 to 1 and Sun 2 to 4.|15|6/2/2021 9:16:00 AM|0|N||A|D|1|||769|N|4|2|1|0|N|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Middlesex|MA|158900|2193|2021|333|1|0||2|E,G|1f;0h|C,D,E,I|A,B||D,R|1|C,I|0|B||A|A|A,C,F,I|16|N||N||N||buyer and agent to confirm all measurements and details|2|N
CC|72823725|BB700348|AN4886|ACT|689900|7|Cain Circle|7|407||01772|N|Welcome to Cain's Crossing! This is the Home Left! New Construction Luxurious 55+ Active Adult Community Located in Southborough. This Upscale Duplex Townhouse is Part of an Exclusive 11 Unit Complex. Home Boasts Open Floor Plan, Custom Kitchen with Quartz Countertops, Stainless Steel Appliances, Farmers Sink and Center Island Which Leads to Two-Story Gas Fireplaced Family Room, First Floor Master Suite with Full Bath and Walk-in Closet, First Floor Laundry, Spacious Second Floor Offers Loft, Office Area and Second Bedroom with Full Bath Which Makes Great Additional Living Space, Two Car Garage, Full Basement for Storage, Harvey Windows, Vinyl Siding, Propane Heat and So Much More! Community Amenities Include Common Courtyard with Benches and Firepit Area for Night Time Entertaining. Quality Low Maintenance Living with Close Proximity to Shopping, Restaurants, Major Routes, Commuter Rail and Golf. Outstanding Value & Design.|35|4/30/2021 12:04:00 PM|0|N||A|E|3|||2208|Y|6|2|2|1|Y|2|17X16|M,47,56|1|16X11|K,44,47,50|1|16X14|C,F,K|1|18X10|K,U,5,44,51,63|1|16X15|72,I,K|2|16X15|M|||||||1||B,K,70|1||A,19,H,L|1||L,39,57|||||||||||||||||||||||||A||||2||A,24,H,L|Worcester|MA|0|0|2021|345|1|2|A,E|2|A,N|2f;1h|C,E,M|A|D,5,12,14,15|D|2|B,5|2|A|D,H|A|C|A,C,F,I,Y|11|N||||Y|||4|N
CC|72815407|CN210557|K95033|ACT|459995|2408|Talbot Way - Unit 408|Unit 408|408||01581|N|Beautiful Hampton Model Home loaded with upgrades! The Hampton provides a spacious Kitchen with center island, elegant Dining Room, over-sized Owner's Suite, guest Bedroom, Laundry Room, large storage closet, and private balcony. The front to back king-sized Owner's Suite features a bay window, an ideal retreat for reading a book in your favorite chair plus two walk-in closets and a large bathroom. The Kitchen and Gathering Room is a great space for entertaining family and friends, the second bedroom and bath perfectly accommodate their visits. Chauncy Lake by Del Webb is Massachusetts premier Active Adult (55+) community! Enjoy the 11,000 SF clubhouse with onsite Lifestyle Director, use the outdoor heated pool, play Pickle or Bocce Ball by Chauncy Lake, walk the miles of walking trails connected to the community or pick from the various social activities. This former model home is move-in ready. An amazing value!|18|4/15/2021 2:07:00 PM|0|N||A|G|1|||1326|N|6|2|2|0|Y|1||11|||||||1||9,O,T,U,2,5,47|1||A,14,I,L,2,42|1||V,M,2|||||||1||A,14,22,H,L,2|2||A,24,H,L,2|1||2,39,57|DEN|1|||||||||||||||||||||||A|||||||Worcester|MA|0|18.54|2021|355|4|1|C,I|2|A,G|2f;0h|C,E,U||G,S,15,17,L|D|1|B,I|1|A|D|A|A|A,C,D,F,K,L|50|Y|C,J|||Y|||3|N
